order_id,customer_id,product_id,quantity,discount_pct,order_date,year,month,month_name,day_name,quarter,product_name,category,unit_price,unit_cost,age,gender,city,age_group,tenure_years,gross_revenue,discount_amt,net_revenue,cost,profit,profit_margin,discount_bucket,high_value_flag,high_quantity_flag,extreme_discount_flag,customer_spending_anomaly_flag,risk_score,risk_category
1242,229,310,1,15,2024-01-10,2024,1,Jan,Wednesday,1,Product_310,Sports,302.45,145.19,42,Female,Delhi,35-44,0.2,302.45,45.3675,257.0825,145.19,111.89249999999998,43.52,15%,0,0,0,0,0,Low
1243,218,302,3,0,2024-09-02,2024,9,Sep,Monday,3,Product_302,Books,2257.6,1176.55,19,Female,Ahmedabad,18-24,0.7,6772.799999999999,0.0,6772.799999999999,3529.65,3243.15,47.88,No Discount,0,0,0,0,0,Low
1244,231,301,3,15,2024-11-20,2024,11,Nov,Wednesday,4,Product_301,Books,1326.67,752.79,59,Female,Delhi,45+,1.1,3980.01,597.0015,3383.0085000000004,2258.37,1124.6385000000005,33.24,15%,0,0,0,0,0,Low
1245,230,304,1,0,2024-04-09,2024,4,Apr,Tuesday,2,Product_304,Home & Kitchen,1824.42,868.74,44,Female,Kolkata,35-44,3.7,1824.42,0.0,1824.42,868.74,955.68,52.38,No Discount,0,0,0,0,0,Low
1246,239,314,3,15,2024-10-16,2024,10,Oct,Wednesday,4,Product_314,Sports,2810.22,1415.01,24,Female,Mumbai,18-24,1.8,8430.66,1264.599,7166.061,4245.03,2921.031,40.76,15%,0,0,0,0,0,Low
1247,235,301,2,0,2024-06-28,2024,6,Jun,Friday,2,Product_301,Books,1326.67,752.79,64,Male,Mumbai,45+,1.7,2653.34,0.0,2653.34,1505.58,1147.7600000000002,43.26,No Discount,0,0,0,0,0,Low
1248,218,314,1,0,2024-08-10,2024,8,Aug,Saturday,3,Product_314,Sports,2810.22,1415.01,19,Female,Ahmedabad,18-24,0.7,2810.22,0.0,2810.22,1415.01,1395.2099999999998,49.65,No Discount,0,0,0,0,0,Low
1249,242,316,3,0,2024-09-06,2024,9,Sep,Friday,3,Product_316,Books,3554.45,2147.64,56,Female,Kolkata,45+,2.0,10663.35,0.0,10663.35,6442.92,4220.429999999999,39.58,No Discount,0,0,0,0,0,Low
1250,239,314,5,15,2024-05-26,2024,5,May,Sunday,2,Product_314,Sports,2810.22,1415.01,24,Female,Mumbai,18-24,1.8,14051.1,2107.6649999999995,11943.435,7075.05,4868.384999999999,40.76,15%,0,0,0,0,0,Low
1251,217,320,3,0,2024-04-05,2024,4,Apr,Friday,2,Product_320,Books,1328.19,767.44,39,Female,Ahmedabad,35-44,2.2,3984.57,0.0,3984.57,2302.32,1682.25,42.22,No Discount,0,0,0,0,0,Low
1252,214,303,2,0,2024-09-13,2024,9,Sep,Friday,3,Product_303,Electronics,4451.42,1867.23,57,Female,Ahmedabad,45+,2.8,8902.84,0.0,8902.84,3734.46,5168.38,58.05,No Discount,0,0,0,0,0,Low
1253,231,303,4,20,2024-11-20,2024,11,Nov,Wednesday,4,Product_303,Electronics,4451.42,1867.23,59,Female,Delhi,45+,1.1,17805.68,3561.136,14244.544,7468.92,6775.624,47.57,20%,0,0,1,1,50,Medium
1254,224,309,3,5,2024-01-04,2024,1,Jan,Thursday,1,Product_309,Electronics,3344.14,2338.63,38,Male,Bengaluru,35-44,3.0,10032.42,501.621,9530.799,7015.89,2514.909000000001,26.39,5%,0,0,0,0,0,Low
1255,235,306,4,0,2024-01-16,2024,1,Jan,Tuesday,1,Product_306,Fashion,1974.6,1202.32,64,Male,Mumbai,45+,1.7,7898.4,0.0,7898.4,4809.28,3089.12,39.11,No Discount,0,0,0,0,0,Low
1256,244,313,5,5,2024-10-06,2024,10,Oct,Sunday,4,Product_313,Books,1073.88,440.2,21,Female,Ahmedabad,18-24,3.1,5369.400000000001,268.47,5100.93,2201.0,2899.9300000000003,56.85,5%,0,0,0,0,0,Low
1257,245,302,3,0,2024-12-01,2024,12,Dec,Sunday,4,Product_302,Books,2257.6,1176.55,42,Male,Hyderabad,35-44,3.5,6772.799999999999,0.0,6772.799999999999,3529.65,3243.15,47.88,No Discount,0,0,0,0,0,Low
1258,234,308,1,0,2024-09-03,2024,9,Sep,Tuesday,3,Product_308,Electronics,1579.02,701.76,32,Female,Kolkata,25-34,0.4,1579.02,0.0,1579.02,701.76,877.26,55.56,No Discount,0,0,0,0,0,Low
1259,203,302,4,0,2024-09-14,2024,9,Sep,Saturday,3,Product_302,Books,2257.6,1176.55,32,Female,Chennai,25-34,0.2,9030.4,0.0,9030.4,4706.2,4324.2,47.88,No Discount,0,0,0,0,0,Low
1260,237,304,5,5,2024-06-08,2024,6,Jun,Saturday,2,Product_304,Home & Kitchen,1824.42,868.74,20,Female,Chennai,18-24,2.1,9122.1,456.105,8665.995,4343.7,4322.295000000001,49.88,5%,0,0,0,0,0,Low
1261,243,315,1,0,2024-12-05,2024,12,Dec,Thursday,4,Product_315,Sports,2578.7,1522.22,35,Male,Pune,35-44,3.4,2578.7,0.0,2578.7,1522.22,1056.4799999999998,40.97,No Discount,0,0,0,0,0,Low
1262,240,304,1,15,2024-05-31,2024,5,May,Friday,2,Product_304,Home & Kitchen,1824.42,868.74,38,Male,Ahmedabad,35-44,0.3,1824.42,273.663,1550.757,868.74,682.017,43.98,15%,0,0,0,0,0,Low
1263,226,313,1,20,2024-06-26,2024,6,Jun,Wednesday,2,Product_313,Books,1073.88,440.2,29,Female,Mumbai,25-34,3.5,1073.88,214.776,859.104,440.2,418.90400000000005,48.76,20%,0,0,1,0,15,Low
1264,223,312,1,20,2024-06-11,2024,6,Jun,Tuesday,2,Product_312,Home & Kitchen,1732.47,906.62,19,Male,Ahmedabad,18-24,2.6,1732.47,346.494,1385.976,906.62,479.3560000000001,34.59,20%,0,0,1,0,15,Low
1265,244,313,3,20,2024-02-02,2024,2,Feb,Friday,1,Product_313,Books,1073.88,440.2,21,Female,Ahmedabad,18-24,3.1,3221.6400000000003,644.328,2577.3120000000004,1320.6,1256.7120000000004,48.76,20%,0,0,1,0,15,Low
1266,239,314,3,15,2024-06-27,2024,6,Jun,Thursday,2,Product_314,Sports,2810.22,1415.01,24,Female,Mumbai,18-24,1.8,8430.66,1264.599,7166.061,4245.03,2921.031,40.76,15%,0,0,0,0,0,Low
1267,215,320,3,20,2024-04-10,2024,4,Apr,Wednesday,2,Product_320,Books,1328.19,767.44,41,Female,Mumbai,35-44,3.9,3984.57,796.9140000000001,3187.656,2302.32,885.3359999999998,27.77,20%,0,0,1,0,15,Low
1268,249,318,5,0,2024-09-24,2024,9,Sep,Tuesday,3,Product_318,Books,1447.39,773.39,19,Female,Pune,18-24,2.8,7236.950000000001,0.0,7236.950000000001,3866.95,3370.000000000001,46.57,No Discount,0,0,0,0,0,Low
1269,204,306,5,15,2024-11-18,2024,11,Nov,Monday,4,Product_306,Fashion,1974.6,1202.32,60,Male,Chennai,45+,3.3,9873.0,1480.95,8392.05,6011.599999999999,2380.45,28.37,15%,0,0,0,0,0,Low
1270,229,311,5,20,2024-03-05,2024,3,Mar,Tuesday,1,Product_311,Books,1957.07,1356.22,42,Female,Delhi,35-44,0.2,9785.35,1957.07,7828.280000000001,6781.1,1047.1800000000003,13.38,20%,0,0,1,0,15,Low
1271,222,302,2,15,2024-06-16,2024,6,Jun,Sunday,2,Product_302,Books,2257.6,1176.55,55,Female,Mumbai,45+,0.6,4515.2,677.28,3837.92,2353.1,1484.8200000000002,38.69,15%,0,0,0,0,0,Low
1272,225,319,5,5,2024-11-25,2024,11,Nov,Monday,4,Product_319,Fashion,1090.97,617.34,50,Female,Bengaluru,45+,1.5,5454.85,272.7425,5182.1075,3086.7000000000003,2095.4075,40.44,5%,0,0,0,0,0,Low
1273,213,319,3,0,2024-02-12,2024,2,Feb,Monday,1,Product_319,Fashion,1090.97,617.34,53,Female,Mumbai,45+,2.6,3272.91,0.0,3272.91,1852.02,1420.89,43.41,No Discount,0,0,0,0,0,Low
1274,218,305,3,10,2024-02-13,2024,2,Feb,Tuesday,1,Product_305,Sports,873.81,414.24,19,Female,Ahmedabad,18-24,0.7,2621.43,262.143,2359.287,1242.72,1116.5669999999998,47.33,10%,0,0,0,0,0,Low
1275,233,319,2,0,2024-10-11,2024,10,Oct,Friday,4,Product_319,Fashion,1090.97,617.34,33,Male,Chennai,25-34,3.0,2181.94,0.0,2181.94,1234.68,947.26,43.41,No Discount,0,0,0,0,0,Low
1276,216,302,2,20,2024-01-12,2024,1,Jan,Friday,1,Product_302,Books,2257.6,1176.55,20,Female,Chennai,18-24,4.4,4515.2,903.04,3612.16,2353.1,1259.06,34.86,20%,0,0,1,0,15,Low
1277,245,310,5,0,2024-04-04,2024,4,Apr,Thursday,2,Product_310,Sports,302.45,145.19,42,Male,Hyderabad,35-44,3.5,1512.25,0.0,1512.25,725.95,786.3,52.0,No Discount,0,0,0,0,0,Low
1278,242,302,4,15,2024-10-28,2024,10,Oct,Monday,4,Product_302,Books,2257.6,1176.55,56,Female,Kolkata,45+,2.0,9030.4,1354.56,7675.84,4706.2,2969.6400000000003,38.69,15%,0,0,0,0,0,Low
1279,244,311,2,0,2024-09-09,2024,9,Sep,Monday,3,Product_311,Books,1957.07,1356.22,21,Female,Ahmedabad,18-24,3.1,3914.14,0.0,3914.14,2712.44,1201.6999999999998,30.7,No Discount,0,0,0,0,0,Low
1280,202,318,1,0,2024-08-29,2024,8,Aug,Thursday,3,Product_318,Books,1447.39,773.39,46,Male,Chennai,45+,2.4,1447.39,0.0,1447.39,773.39,674.0000000000001,46.57,No Discount,0,0,0,0,0,Low
1281,235,315,3,0,2024-02-04,2024,2,Feb,Sunday,1,Product_315,Sports,2578.7,1522.22,64,Male,Mumbai,45+,1.7,7736.099999999999,0.0,7736.099999999999,4566.66,3169.44,40.97,No Discount,0,0,0,0,0,Low
1282,242,309,1,0,2024-08-02,2024,8,Aug,Friday,3,Product_309,Electronics,3344.14,2338.63,56,Female,Kolkata,45+,2.0,3344.14,0.0,3344.14,2338.63,1005.5099999999998,30.07,No Discount,0,0,0,0,0,Low
1283,234,319,3,20,2024-12-02,2024,12,Dec,Monday,4,Product_319,Fashion,1090.97,617.34,32,Female,Kolkata,25-34,0.4,3272.91,654.582,2618.328,1852.02,766.308,29.27,20%,0,0,1,0,15,Low
1284,230,309,3,0,2024-03-30,2024,3,Mar,Saturday,1,Product_309,Electronics,3344.14,2338.63,44,Female,Kolkata,35-44,3.7,10032.42,0.0,10032.42,7015.89,3016.53,30.07,No Discount,0,0,0,0,0,Low
1285,213,303,2,0,2024-09-20,2024,9,Sep,Friday,3,Product_303,Electronics,4451.42,1867.23,53,Female,Mumbai,45+,2.6,8902.84,0.0,8902.84,3734.46,5168.38,58.05,No Discount,0,0,0,0,0,Low
1286,213,309,2,10,2024-04-02,2024,4,Apr,Tuesday,2,Product_309,Electronics,3344.14,2338.63,53,Female,Mumbai,45+,2.6,6688.28,668.828,6019.451999999999,4677.26,1342.191999999999,22.3,10%,0,0,0,0,0,Low
1287,218,314,1,0,2024-03-30,2024,3,Mar,Saturday,1,Product_314,Sports,2810.22,1415.01,19,Female,Ahmedabad,18-24,0.7,2810.22,0.0,2810.22,1415.01,1395.2099999999998,49.65,No Discount,0,0,0,0,0,Low
1288,232,319,3,0,2024-04-24,2024,4,Apr,Wednesday,2,Product_319,Fashion,1090.97,617.34,45,Female,Mumbai,45+,4.4,3272.91,0.0,3272.91,1852.02,1420.89,43.41,No Discount,0,0,0,0,0,Low
1289,232,307,1,0,2024-04-14,2024,4,Apr,Sunday,2,Product_307,Books,4562.09,2799.67,45,Female,Mumbai,45+,4.4,4562.09,0.0,4562.09,2799.67,1762.42,38.63,No Discount,0,0,0,0,0,Low
1290,235,316,4,10,2024-07-14,2024,7,Jul,Sunday,3,Product_316,Books,3554.45,2147.64,64,Male,Mumbai,45+,1.7,14217.8,1421.78,12796.02,8590.56,4205.459999999999,32.87,10%,0,0,0,1,35,Medium
1291,239,316,1,15,2024-11-09,2024,11,Nov,Saturday,4,Product_316,Books,3554.45,2147.64,24,Female,Mumbai,18-24,1.8,3554.45,533.1675,3021.2825,2147.64,873.6424999999999,28.92,15%,0,0,0,0,0,Low
1292,246,301,5,0,2024-04-23,2024,4,Apr,Tuesday,2,Product_301,Books,1326.67,752.79,31,Female,Bengaluru,25-34,0.6,6633.35,0.0,6633.35,3763.95,2869.4000000000005,43.26,No Discount,0,0,0,0,0,Low
1293,229,304,1,0,2024-03-15,2024,3,Mar,Friday,1,Product_304,Home & Kitchen,1824.42,868.74,42,Female,Delhi,35-44,0.2,1824.42,0.0,1824.42,868.74,955.68,52.38,No Discount,0,0,0,0,0,Low
1294,249,304,5,10,2024-08-04,2024,8,Aug,Sunday,3,Product_304,Home & Kitchen,1824.42,868.74,19,Female,Pune,18-24,2.8,9122.1,912.21,8209.89,4343.7,3866.19,47.09,10%,0,0,0,0,0,Low
1295,229,307,5,20,2024-10-03,2024,10,Oct,Thursday,4,Product_307,Books,4562.09,2799.67,42,Female,Delhi,35-44,0.2,22810.45,4562.09,18248.36,13998.35,4250.01,23.29,20%,1,0,1,1,80,High
1296,244,308,5,10,2024-09-05,2024,9,Sep,Thursday,3,Product_308,Electronics,1579.02,701.76,21,Female,Ahmedabad,18-24,3.1,7895.1,789.51,7105.59,3508.8,3596.79,50.62,10%,0,0,0,0,0,Low
1297,216,317,4,0,2024-06-12,2024,6,Jun,Wednesday,2,Product_317,Sports,1566.24,875.97,20,Female,Chennai,18-24,4.4,6264.96,0.0,6264.96,3503.88,2761.08,44.07,No Discount,0,0,0,0,0,Low
1298,244,305,1,10,2024-12-22,2024,12,Dec,Sunday,4,Product_305,Sports,873.81,414.24,21,Female,Ahmedabad,18-24,3.1,873.81,87.38099999999999,786.429,414.24,372.189,47.33,10%,0,0,0,0,0,Low
1299,247,307,1,10,2024-07-10,2024,7,Jul,Wednesday,3,Product_307,Books,4562.09,2799.67,26,Male,Chennai,25-34,2.2,4562.09,456.209,4105.881,2799.67,1306.2110000000002,31.81,10%,0,0,0,0,0,Low
1300,210,320,4,10,2024-08-14,2024,8,Aug,Wednesday,3,Product_320,Books,1328.19,767.44,28,Female,Mumbai,25-34,3.6,5312.76,531.2760000000001,4781.484,3069.76,1711.7240000000002,35.8,10%,0,0,0,0,0,Low
1301,230,320,3,20,2024-06-25,2024,6,Jun,Tuesday,2,Product_320,Books,1328.19,767.44,44,Female,Kolkata,35-44,3.7,3984.57,796.9140000000001,3187.656,2302.32,885.3359999999998,27.77,20%,0,0,1,0,15,Low
1302,225,304,2,0,2024-04-08,2024,4,Apr,Monday,2,Product_304,Home & Kitchen,1824.42,868.74,50,Female,Bengaluru,45+,1.5,3648.84,0.0,3648.84,1737.48,1911.36,52.38,No Discount,0,0,0,0,0,Low
1303,239,306,1,0,2024-02-05,2024,2,Feb,Monday,1,Product_306,Fashion,1974.6,1202.32,24,Female,Mumbai,18-24,1.8,1974.6,0.0,1974.6,1202.32,772.28,39.11,No Discount,0,0,0,0,0,Low
1304,220,307,2,20,2024-04-05,2024,4,Apr,Friday,2,Product_307,Books,4562.09,2799.67,61,Female,Bengaluru,45+,0.9,9124.18,1824.836,7299.344,5599.34,1700.004,23.29,20%,0,0,1,0,15,Low
1305,205,318,4,10,2024-05-31,2024,5,May,Friday,2,Product_318,Books,1447.39,773.39,25,Female,Hyderabad,25-34,0.9,5789.56,578.956,5210.604,3093.56,2117.0440000000003,40.63,10%,0,0,0,0,0,Low
1306,201,305,3,10,2024-05-30,2024,5,May,Thursday,2,Product_305,Sports,873.81,414.24,56,Female,Mumbai,45+,0.7,2621.43,262.143,2359.287,1242.72,1116.5669999999998,47.33,10%,0,0,0,0,0,Low
1307,230,320,3,0,2024-07-08,2024,7,Jul,Monday,3,Product_320,Books,1328.19,767.44,44,Female,Kolkata,35-44,3.7,3984.57,0.0,3984.57,2302.32,1682.25,42.22,No Discount,0,0,0,0,0,Low
1308,249,303,3,0,2024-08-11,2024,8,Aug,Sunday,3,Product_303,Electronics,4451.42,1867.23,19,Female,Pune,18-24,2.8,13354.26,0.0,13354.26,5601.6900000000005,7752.57,58.05,No Discount,0,0,0,1,35,Medium
1309,203,307,4,0,2024-02-06,2024,2,Feb,Tuesday,1,Product_307,Books,4562.09,2799.67,32,Female,Chennai,25-34,0.2,18248.36,0.0,18248.36,11198.68,7049.68,38.63,No Discount,1,0,0,1,65,High
1310,245,314,5,20,2024-09-24,2024,9,Sep,Tuesday,3,Product_314,Sports,2810.22,1415.01,42,Male,Hyderabad,35-44,3.5,14051.1,2810.22,11240.88,7075.05,4165.829999999999,37.06,20%,0,0,1,0,15,Low
1311,214,307,5,0,2024-07-01,2024,7,Jul,Monday,3,Product_307,Books,4562.09,2799.67,57,Female,Ahmedabad,45+,2.8,22810.45,0.0,22810.45,13998.35,8812.1,38.63,No Discount,1,0,0,1,65,High
1312,230,305,2,0,2024-01-13,2024,1,Jan,Saturday,1,Product_305,Sports,873.81,414.24,44,Female,Kolkata,35-44,3.7,1747.62,0.0,1747.62,828.48,919.14,52.59,No Discount,0,0,0,0,0,Low
1313,250,305,5,20,2024-10-05,2024,10,Oct,Saturday,4,Product_305,Sports,873.81,414.24,37,Female,Bengaluru,35-44,2.1,4369.049999999999,873.8099999999998,3495.24,2071.2,1424.0399999999995,40.74,20%,0,0,1,0,15,Low
1314,204,302,5,10,2024-08-04,2024,8,Aug,Sunday,3,Product_302,Books,2257.6,1176.55,60,Male,Chennai,45+,3.3,11288.0,1128.8,10159.2,5882.75,4276.450000000001,42.09,10%,0,0,0,0,0,Low
1315,218,306,3,0,2024-12-20,2024,12,Dec,Friday,4,Product_306,Fashion,1974.6,1202.32,19,Female,Ahmedabad,18-24,0.7,5923.799999999999,0.0,5923.799999999999,3606.96,2316.8399999999992,39.11,No Discount,0,0,0,0,0,Low
1316,237,315,3,0,2024-12-26,2024,12,Dec,Thursday,4,Product_315,Sports,2578.7,1522.22,20,Female,Chennai,18-24,2.1,7736.099999999999,0.0,7736.099999999999,4566.66,3169.44,40.97,No Discount,0,0,0,0,0,Low
1317,225,310,2,15,2024-10-12,2024,10,Oct,Saturday,4,Product_310,Sports,302.45,145.19,50,Female,Bengaluru,45+,1.5,604.9,90.735,514.165,290.38,223.785,43.52,15%,0,0,0,0,0,Low
1318,248,307,1,0,2024-09-29,2024,9,Sep,Sunday,3,Product_307,Books,4562.09,2799.67,43,Male,Ahmedabad,35-44,3.2,4562.09,0.0,4562.09,2799.67,1762.42,38.63,No Discount,0,0,0,0,0,Low
1319,201,305,2,0,2024-03-02,2024,3,Mar,Saturday,1,Product_305,Sports,873.81,414.24,56,Female,Mumbai,45+,0.7,1747.62,0.0,1747.62,828.48,919.14,52.59,No Discount,0,0,0,0,0,Low
1320,246,301,2,0,2024-03-24,2024,3,Mar,Sunday,1,Product_301,Books,1326.67,752.79,31,Female,Bengaluru,25-34,0.6,2653.34,0.0,2653.34,1505.58,1147.7600000000002,43.26,No Discount,0,0,0,0,0,Low
1321,215,313,4,0,2024-08-04,2024,8,Aug,Sunday,3,Product_313,Books,1073.88,440.2,41,Female,Mumbai,35-44,3.9,4295.52,0.0,4295.52,1760.8,2534.7200000000003,59.01,No Discount,0,0,0,0,0,Low
1322,209,318,4,10,2024-12-07,2024,12,Dec,Saturday,4,Product_318,Books,1447.39,773.39,40,Male,Hyderabad,35-44,1.6,5789.56,578.956,5210.604,3093.56,2117.0440000000003,40.63,10%,0,0,0,0,0,Low
1323,215,313,2,0,2024-07-05,2024,7,Jul,Friday,3,Product_313,Books,1073.88,440.2,41,Female,Mumbai,35-44,3.9,2147.76,0.0,2147.76,880.4,1267.36,59.01,No Discount,0,0,0,0,0,Low
1324,249,318,2,20,2024-01-19,2024,1,Jan,Friday,1,Product_318,Books,1447.39,773.39,19,Female,Pune,18-24,2.8,2894.78,578.956,2315.824,1546.78,769.0440000000001,33.21,20%,0,0,1,0,15,Low
1325,224,305,2,10,2024-06-25,2024,6,Jun,Tuesday,2,Product_305,Sports,873.81,414.24,38,Male,Bengaluru,35-44,3.0,1747.62,174.76199999999997,1572.858,828.48,744.3779999999999,47.33,10%,0,0,0,0,0,Low
1326,204,313,5,10,2024-04-09,2024,4,Apr,Tuesday,2,Product_313,Books,1073.88,440.2,60,Male,Chennai,45+,3.3,5369.400000000001,536.94,4832.460000000001,2201.0,2631.460000000001,54.45,10%,0,0,0,0,0,Low
1327,212,304,4,0,2024-08-20,2024,8,Aug,Tuesday,3,Product_304,Home & Kitchen,1824.42,868.74,41,Female,Kolkata,35-44,3.9,7297.68,0.0,7297.68,3474.96,3822.72,52.38,No Discount,0,0,0,0,0,Low
1328,237,317,2,0,2024-03-16,2024,3,Mar,Saturday,1,Product_317,Sports,1566.24,875.97,20,Female,Chennai,18-24,2.1,3132.48,0.0,3132.48,1751.94,1380.54,44.07,No Discount,0,0,0,0,0,Low
1329,237,303,3,5,2024-09-21,2024,9,Sep,Saturday,3,Product_303,Electronics,4451.42,1867.23,20,Female,Chennai,18-24,2.1,13354.26,667.7130000000001,12686.547,5601.6900000000005,7084.857,55.85,5%,0,0,0,0,0,Low
1330,243,317,3,0,2024-10-10,2024,10,Oct,Thursday,4,Product_317,Sports,1566.24,875.97,35,Male,Pune,35-44,3.4,4698.72,0.0,4698.72,2627.91,2070.8100000000004,44.07,No Discount,0,0,0,0,0,Low
1331,206,311,5,15,2024-07-24,2024,7,Jul,Wednesday,3,Product_311,Books,1957.07,1356.22,38,Male,Mumbai,35-44,3.2,9785.35,1467.8025,8317.5475,6781.1,1536.4475000000002,18.47,15%,0,0,0,0,0,Low
1332,239,320,5,5,2024-08-10,2024,8,Aug,Saturday,3,Product_320,Books,1328.19,767.44,24,Female,Mumbai,18-24,1.8,6640.950000000001,332.0475,6308.902500000001,3837.2,2471.702500000001,39.18,5%,0,0,0,0,0,Low
1333,246,304,1,0,2024-02-21,2024,2,Feb,Wednesday,1,Product_304,Home & Kitchen,1824.42,868.74,31,Female,Bengaluru,25-34,0.6,1824.42,0.0,1824.42,868.74,955.68,52.38,No Discount,0,0,0,0,0,Low
1334,224,302,1,0,2024-12-04,2024,12,Dec,Wednesday,4,Product_302,Books,2257.6,1176.55,38,Male,Bengaluru,35-44,3.0,2257.6,0.0,2257.6,1176.55,1081.05,47.88,No Discount,0,0,0,0,0,Low
1335,211,320,1,10,2024-05-23,2024,5,May,Thursday,2,Product_320,Books,1328.19,767.44,28,Male,Mumbai,25-34,2.9,1328.19,132.81900000000002,1195.371,767.44,427.931,35.8,10%,0,0,0,0,0,Low
1336,213,316,5,0,2024-03-09,2024,3,Mar,Saturday,1,Product_316,Books,3554.45,2147.64,53,Female,Mumbai,45+,2.6,17772.25,0.0,17772.25,10738.2,7034.050000000001,39.58,No Discount,1,0,0,1,65,High
1337,234,318,5,15,2024-04-08,2024,4,Apr,Monday,2,Product_318,Books,1447.39,773.39,32,Female,Kolkata,25-34,0.4,7236.950000000001,1085.5425000000002,6151.4075,3866.95,2284.4575000000004,37.14,15%,0,0,0,0,0,Low
1338,225,308,5,0,2024-01-25,2024,1,Jan,Thursday,1,Product_308,Electronics,1579.02,701.76,50,Female,Bengaluru,45+,1.5,7895.1,0.0,7895.1,3508.8,4386.3,55.56,No Discount,0,0,0,0,0,Low
1339,207,303,3,0,2024-02-22,2024,2,Feb,Thursday,1,Product_303,Electronics,4451.42,1867.23,56,Female,Hyderabad,45+,0.1,13354.26,0.0,13354.26,5601.6900000000005,7752.57,58.05,No Discount,0,0,0,1,35,Medium
1340,204,309,5,5,2024-05-30,2024,5,May,Thursday,2,Product_309,Electronics,3344.14,2338.63,60,Male,Chennai,45+,3.3,16720.7,836.035,15884.665,11693.15,4191.514999999999,26.39,5%,1,0,0,1,65,High
1341,208,320,3,0,2024-05-23,2024,5,May,Thursday,2,Product_320,Books,1328.19,767.44,36,Male,Kolkata,35-44,2.2,3984.57,0.0,3984.57,2302.32,1682.25,42.22,No Discount,0,0,0,0,0,Low
1342,220,306,1,15,2024-02-26,2024,2,Feb,Monday,1,Product_306,Fashion,1974.6,1202.32,61,Female,Bengaluru,45+,0.9,1974.6,296.19,1678.41,1202.32,476.0899999999999,28.37,15%,0,0,0,0,0,Low
1343,229,310,1,0,2024-02-08,2024,2,Feb,Thursday,1,Product_310,Sports,302.45,145.19,42,Female,Delhi,35-44,0.2,302.45,0.0,302.45,145.19,157.26,52.0,No Discount,0,0,0,0,0,Low
1344,245,310,1,20,2024-04-18,2024,4,Apr,Thursday,2,Product_310,Sports,302.45,145.19,42,Male,Hyderabad,35-44,3.5,302.45,60.49,241.96,145.19,96.76999999999998,39.99,20%,0,0,1,0,15,Low
1345,246,313,2,15,2024-06-29,2024,6,Jun,Saturday,2,Product_313,Books,1073.88,440.2,31,Female,Bengaluru,25-34,0.6,2147.76,322.164,1825.596,880.4,945.1960000000004,51.77,15%,0,0,0,0,0,Low
1346,210,317,2,10,2024-02-11,2024,2,Feb,Sunday,1,Product_317,Sports,1566.24,875.97,28,Female,Mumbai,25-34,3.6,3132.48,313.248,2819.232,1751.94,1067.292,37.86,10%,0,0,0,0,0,Low
1347,243,309,4,0,2024-07-04,2024,7,Jul,Thursday,3,Product_309,Electronics,3344.14,2338.63,35,Male,Pune,35-44,3.4,13376.56,0.0,13376.56,9354.52,4022.039999999999,30.07,No Discount,0,0,0,1,35,Medium
1348,234,317,4,0,2024-08-10,2024,8,Aug,Saturday,3,Product_317,Sports,1566.24,875.97,32,Female,Kolkata,25-34,0.4,6264.96,0.0,6264.96,3503.88,2761.08,44.07,No Discount,0,0,0,0,0,Low
1349,226,309,4,0,2024-05-01,2024,5,May,Wednesday,2,Product_309,Electronics,3344.14,2338.63,29,Female,Mumbai,25-34,3.5,13376.56,0.0,13376.56,9354.52,4022.039999999999,30.07,No Discount,0,0,0,1,35,Medium
1350,241,309,2,0,2024-05-12,2024,5,May,Sunday,2,Product_309,Electronics,3344.14,2338.63,26,Female,Kolkata,25-34,1.5,6688.28,0.0,6688.28,4677.26,2011.0199999999995,30.07,No Discount,0,0,0,0,0,Low
1351,249,301,2,10,2024-06-11,2024,6,Jun,Tuesday,2,Product_301,Books,1326.67,752.79,19,Female,Pune,18-24,2.8,2653.34,265.334,2388.0060000000003,1505.58,882.4260000000004,36.95,10%,0,0,0,0,0,Low
1352,203,302,4,20,2024-08-02,2024,8,Aug,Friday,3,Product_302,Books,2257.6,1176.55,32,Female,Chennai,25-34,0.2,9030.4,1806.08,7224.32,4706.2,2518.12,34.86,20%,0,0,1,0,15,Low
1353,206,316,4,0,2024-08-08,2024,8,Aug,Thursday,3,Product_316,Books,3554.45,2147.64,38,Male,Mumbai,35-44,3.2,14217.8,0.0,14217.8,8590.56,5627.24,39.58,No Discount,0,0,0,1,35,Medium
1354,205,301,5,0,2024-08-22,2024,8,Aug,Thursday,3,Product_301,Books,1326.67,752.79,25,Female,Hyderabad,25-34,0.9,6633.35,0.0,6633.35,3763.95,2869.4000000000005,43.26,No Discount,0,0,0,0,0,Low
1355,205,310,4,10,2024-11-26,2024,11,Nov,Tuesday,4,Product_310,Sports,302.45,145.19,25,Female,Hyderabad,25-34,0.9,1209.8,120.98,1088.82,580.76,508.06,46.66,10%,0,0,0,0,0,Low
1356,247,318,5,15,2024-05-25,2024,5,May,Saturday,2,Product_318,Books,1447.39,773.39,26,Male,Chennai,25-34,2.2,7236.950000000001,1085.5425000000002,6151.4075,3866.95,2284.4575000000004,37.14,15%,0,0,0,0,0,Low
1357,223,308,3,15,2024-08-26,2024,8,Aug,Monday,3,Product_308,Electronics,1579.02,701.76,19,Male,Ahmedabad,18-24,2.6,4737.06,710.559,4026.5009999999993,2105.28,1921.2209999999995,47.71,15%,0,0,0,0,0,Low
