order_id,customer_id,product_id,quantity,discount_pct,order_date,year,month,month_name,day_name,quarter,product_name,category,unit_price,unit_cost,age,gender,city,age_group,tenure_years,gross_revenue,discount_amt,net_revenue,cost,profit,profit_margin,discount_bucket
1129,245,303,5,20,2024-06-24,2024,6,Jun,Monday,2,Product_303,Electronics,4451.42,1867.23,42,Male,Hyderabad,35-44,3.5,22257.1,4451.42,17805.68,9336.15,8469.53,47.57,20%
1130,207,309,2,15,2024-02-08,2024,2,Feb,Thursday,1,Product_309,Electronics,3344.14,2338.63,56,Female,Hyderabad,45+,0.1,6688.28,1003.242,5685.038,4677.26,1007.7779999999993,17.73,15%
1131,210,308,5,0,2024-06-18,2024,6,Jun,Tuesday,2,Product_308,Electronics,1579.02,701.76,28,Female,Mumbai,25-34,3.6,7895.1,0.0,7895.1,3508.8,4386.3,55.56,No Discount
1132,245,301,3,0,2024-09-03,2024,9,Sep,Tuesday,3,Product_301,Books,1326.67,752.79,42,Male,Hyderabad,35-44,3.5,3980.01,0.0,3980.01,2258.37,1721.6400000000003,43.26,No Discount
1133,217,306,3,0,2024-01-26,2024,1,Jan,Friday,1,Product_306,Fashion,1974.6,1202.32,39,Female,Ahmedabad,35-44,2.2,5923.799999999999,0.0,5923.799999999999,3606.96,2316.8399999999992,39.11,No Discount
1134,226,309,3,10,2024-12-20,2024,12,Dec,Friday,4,Product_309,Electronics,3344.14,2338.63,29,Female,Mumbai,25-34,3.5,10032.42,1003.242,9029.178,7015.89,2013.2879999999996,22.3,10%
1135,221,307,5,5,2024-11-01,2024,11,Nov,Friday,4,Product_307,Books,4562.09,2799.67,47,Female,Bengaluru,45+,0.3,22810.45,1140.5225,21669.9275,13998.35,7671.577500000001,35.4,5%
1136,228,304,4,15,2024-01-13,2024,1,Jan,Saturday,1,Product_304,Home & Kitchen,1824.42,868.74,61,Female,Hyderabad,45+,4.7,7297.68,1094.652,6203.028,3474.96,2728.068,43.98,15%
1137,246,313,2,20,2024-11-11,2024,11,Nov,Monday,4,Product_313,Books,1073.88,440.2,31,Female,Bengaluru,25-34,0.6,2147.76,429.552,1718.208,880.4,837.8080000000001,48.76,20%
1138,202,317,3,10,2024-11-08,2024,11,Nov,Friday,4,Product_317,Sports,1566.24,875.97,46,Male,Chennai,45+,2.4,4698.72,469.87200000000007,4228.848,2627.91,1600.938,37.86,10%
1139,243,302,3,0,2024-02-05,2024,2,Feb,Monday,1,Product_302,Books,2257.6,1176.55,35,Male,Pune,35-44,3.4,6772.799999999999,0.0,6772.799999999999,3529.6499999999996,3243.1499999999996,47.88,No Discount
1140,201,305,3,15,2024-06-21,2024,6,Jun,Friday,2,Product_305,Sports,873.81,414.24,56,Female,Mumbai,45+,0.7,2621.43,393.2145,2228.2155,1242.72,985.4954999999998,44.23,15%
1141,236,312,2,5,2024-01-20,2024,1,Jan,Saturday,1,Product_312,Home & Kitchen,1732.47,906.62,61,Female,Ahmedabad,45+,3.5,3464.94,173.247,3291.693,1813.24,1478.4530000000002,44.91,5%
1142,226,308,3,5,2024-11-16,2024,11,Nov,Saturday,4,Product_308,Electronics,1579.02,701.76,29,Female,Mumbai,25-34,3.5,4737.0599999999995,236.85299999999995,4500.206999999999,2105.2799999999997,2394.9269999999997,53.22,5%
1143,229,306,2,20,2024-09-20,2024,9,Sep,Friday,3,Product_306,Fashion,1974.6,1202.32,42,Female,Delhi,35-44,0.2,3949.2,789.84,3159.3599999999997,2404.64,754.7199999999998,23.89,20%
1144,221,308,3,0,2024-05-21,2024,5,May,Tuesday,2,Product_308,Electronics,1579.02,701.76,47,Female,Bengaluru,45+,0.3,4737.0599999999995,0.0,4737.0599999999995,2105.2799999999997,2631.7799999999997,55.56,No Discount
1145,211,318,5,20,2024-05-22,2024,5,May,Wednesday,2,Product_318,Books,1447.39,773.39,28,Male,Mumbai,25-34,2.9,7236.950000000001,1447.39,5789.56,3866.95,1922.6100000000006,33.21,20%
1146,240,303,5,0,2024-04-01,2024,4,Apr,Monday,2,Product_303,Electronics,4451.42,1867.23,38,Male,Ahmedabad,35-44,0.3,22257.1,0.0,22257.1,9336.15,12920.949999999999,58.05,No Discount
1147,211,312,2,15,2024-12-19,2024,12,Dec,Thursday,4,Product_312,Home & Kitchen,1732.47,906.62,28,Male,Mumbai,25-34,2.9,3464.94,519.741,2945.199,1813.24,1131.959,38.43,15%
1148,236,303,5,15,2024-11-17,2024,11,Nov,Sunday,4,Product_303,Electronics,4451.42,1867.23,61,Female,Ahmedabad,45+,3.5,22257.1,3338.565,18918.535,9336.15,9582.385,50.65,15%
1149,249,306,2,0,2024-10-14,2024,10,Oct,Monday,4,Product_306,Fashion,1974.6,1202.32,19,Female,Pune,18-24,2.8,3949.2,0.0,3949.2,2404.64,1544.56,39.11,No Discount
1150,239,302,5,0,2024-08-02,2024,8,Aug,Friday,3,Product_302,Books,2257.6,1176.55,24,Female,Mumbai,18-24,1.8,11288.0,0.0,11288.0,5882.75,5405.25,47.88,No Discount
1151,240,312,5,0,2024-12-07,2024,12,Dec,Saturday,4,Product_312,Home & Kitchen,1732.47,906.62,38,Male,Ahmedabad,35-44,0.3,8662.35,0.0,8662.35,4533.1,4129.25,47.67,No Discount
1152,235,302,2,15,2024-02-20,2024,2,Feb,Tuesday,1,Product_302,Books,2257.6,1176.55,64,Male,Mumbai,45+,1.7,4515.2,677.28,3837.92,2353.1,1484.8200000000002,38.69,15%
1153,234,306,4,15,2024-06-01,2024,6,Jun,Saturday,2,Product_306,Fashion,1974.6,1202.32,32,Female,Kolkata,25-34,0.4,7898.4,1184.76,6713.639999999999,4809.28,1904.3599999999997,28.37,15%
1154,247,317,5,10,2024-07-04,2024,7,Jul,Thursday,3,Product_317,Sports,1566.24,875.97,26,Male,Chennai,25-34,2.2,7831.2,783.12,7048.08,4379.85,2668.2299999999996,37.86,10%
1155,224,303,3,10,2024-03-03,2024,3,Mar,Sunday,1,Product_303,Electronics,4451.42,1867.23,38,Male,Bengaluru,35-44,3.0,13354.26,1335.4260000000002,12018.834,5601.6900000000005,6417.144,53.39,10%
1156,222,302,4,10,2024-07-08,2024,7,Jul,Monday,3,Product_302,Books,2257.6,1176.55,55,Female,Mumbai,45+,0.6,9030.4,903.04,8127.36,4706.2,3421.16,42.09,10%
1157,205,320,2,0,2024-05-04,2024,5,May,Saturday,2,Product_320,Books,1328.19,767.44,25,Female,Hyderabad,25-34,0.9,2656.38,0.0,2656.38,1534.88,1121.5,42.22,No Discount
1158,233,308,4,0,2024-05-29,2024,5,May,Wednesday,2,Product_308,Electronics,1579.02,701.76,33,Male,Chennai,25-34,3.0,6316.08,0.0,6316.08,2807.04,3509.04,55.56,No Discount
1159,236,312,1,5,2024-11-09,2024,11,Nov,Saturday,4,Product_312,Home & Kitchen,1732.47,906.62,61,Female,Ahmedabad,45+,3.5,1732.47,86.6235,1645.8465,906.62,739.2265000000001,44.91,5%
1160,247,304,1,10,2024-02-27,2024,2,Feb,Tuesday,1,Product_304,Home & Kitchen,1824.42,868.74,26,Male,Chennai,25-34,2.2,1824.42,182.442,1641.978,868.74,773.238,47.09,10%
1161,220,305,5,0,2024-12-07,2024,12,Dec,Saturday,4,Product_305,Sports,873.81,414.24,61,Female,Bengaluru,45+,0.9,4369.049999999999,0.0,4369.049999999999,2071.2,2297.8499999999995,52.59,No Discount
1162,219,313,5,20,2024-10-31,2024,10,Oct,Thursday,4,Product_313,Books,1073.88,440.2,41,Female,Kolkata,35-44,2.6,5369.400000000001,1073.88,4295.52,2201.0,2094.5200000000004,48.76,20%
1163,235,315,3,0,2024-06-28,2024,6,Jun,Friday,2,Product_315,Sports,2578.7,1522.22,64,Male,Mumbai,45+,1.7,7736.099999999999,0.0,7736.099999999999,4566.66,3169.4399999999996,40.97,No Discount
1164,243,316,4,10,2024-06-18,2024,6,Jun,Tuesday,2,Product_316,Books,3554.45,2147.64,35,Male,Pune,35-44,3.4,14217.8,1421.78,12796.019999999999,8590.56,4205.459999999999,32.87,10%
1165,217,310,1,20,2024-11-21,2024,11,Nov,Thursday,4,Product_310,Sports,302.45,145.19,39,Female,Ahmedabad,35-44,2.2,302.45,60.49,241.95999999999998,145.19,96.76999999999998,39.99,20%
1166,245,316,5,5,2024-09-27,2024,9,Sep,Friday,3,Product_316,Books,3554.45,2147.64,42,Male,Hyderabad,35-44,3.5,17772.25,888.6125,16883.6375,10738.199999999999,6145.437500000002,36.4,5%
1167,243,312,4,0,2024-02-23,2024,2,Feb,Friday,1,Product_312,Home & Kitchen,1732.47,906.62,35,Male,Pune,35-44,3.4,6929.88,0.0,6929.88,3626.48,3303.4,47.67,No Discount
1168,234,317,5,0,2024-04-10,2024,4,Apr,Wednesday,2,Product_317,Sports,1566.24,875.97,32,Female,Kolkata,25-34,0.4,7831.2,0.0,7831.2,4379.85,3451.3499999999995,44.07,No Discount
1169,209,316,5,5,2024-09-20,2024,9,Sep,Friday,3,Product_316,Books,3554.45,2147.64,40,Male,Hyderabad,35-44,1.6,17772.25,888.6125,16883.6375,10738.199999999999,6145.437500000002,36.4,5%
1170,226,312,1,10,2024-02-22,2024,2,Feb,Thursday,1,Product_312,Home & Kitchen,1732.47,906.62,29,Female,Mumbai,25-34,3.5,1732.47,173.247,1559.223,906.62,652.603,41.85,10%
1171,202,308,1,0,2024-02-29,2024,2,Feb,Thursday,1,Product_308,Electronics,1579.02,701.76,46,Male,Chennai,45+,2.4,1579.02,0.0,1579.02,701.76,877.26,55.56,No Discount
1172,209,320,5,5,2024-04-17,2024,4,Apr,Wednesday,2,Product_320,Books,1328.19,767.44,40,Male,Hyderabad,35-44,1.6,6640.950000000001,332.0475,6308.902500000001,3837.2000000000003,2471.702500000001,39.18,5%
1173,209,303,2,5,2024-01-05,2024,1,Jan,Friday,1,Product_303,Electronics,4451.42,1867.23,40,Male,Hyderabad,35-44,1.6,8902.84,445.142,8457.698,3734.46,4723.238,55.85,5%
1174,240,316,5,5,2024-04-12,2024,4,Apr,Friday,2,Product_316,Books,3554.45,2147.64,38,Male,Ahmedabad,35-44,0.3,17772.25,888.6125,16883.6375,10738.199999999999,6145.437500000002,36.4,5%
1175,217,313,5,0,2024-07-14,2024,7,Jul,Sunday,3,Product_313,Books,1073.88,440.2,39,Female,Ahmedabad,35-44,2.2,5369.400000000001,0.0,5369.400000000001,2201.0,3168.4000000000005,59.01,No Discount
1176,201,319,3,0,2024-09-18,2024,9,Sep,Wednesday,3,Product_319,Fashion,1090.97,617.34,56,Female,Mumbai,45+,0.7,3272.91,0.0,3272.91,1852.02,1420.8899999999999,43.41,No Discount
1177,225,308,3,20,2024-12-30,2024,12,Dec,Monday,4,Product_308,Electronics,1579.02,701.76,50,Female,Bengaluru,45+,1.5,4737.0599999999995,947.4119999999998,3789.6479999999997,2105.2799999999997,1684.368,44.45,20%
1178,243,305,3,0,2024-12-15,2024,12,Dec,Sunday,4,Product_305,Sports,873.81,414.24,35,Male,Pune,35-44,3.4,2621.43,0.0,2621.43,1242.72,1378.7099999999998,52.59,No Discount
1179,240,320,2,10,2024-02-16,2024,2,Feb,Friday,1,Product_320,Books,1328.19,767.44,38,Male,Ahmedabad,35-44,0.3,2656.38,265.63800000000003,2390.742,1534.88,855.8620000000001,35.8,10%
1180,242,308,2,10,2024-12-20,2024,12,Dec,Friday,4,Product_308,Electronics,1579.02,701.76,56,Female,Kolkata,45+,2.0,3158.04,315.80400000000003,2842.236,1403.52,1438.716,50.62,10%
1181,225,312,5,20,2024-11-06,2024,11,Nov,Wednesday,4,Product_312,Home & Kitchen,1732.47,906.62,50,Female,Bengaluru,45+,1.5,8662.35,1732.47,6929.88,4533.1,2396.7799999999997,34.59,20%
1182,239,301,3,0,2024-11-03,2024,11,Nov,Sunday,4,Product_301,Books,1326.67,752.79,24,Female,Mumbai,18-24,1.8,3980.01,0.0,3980.01,2258.37,1721.6400000000003,43.26,No Discount
1183,235,320,2,5,2024-05-23,2024,5,May,Thursday,2,Product_320,Books,1328.19,767.44,64,Male,Mumbai,45+,1.7,2656.38,132.81900000000002,2523.561,1534.88,988.681,39.18,5%
1184,203,306,1,0,2024-09-25,2024,9,Sep,Wednesday,3,Product_306,Fashion,1974.6,1202.32,32,Female,Chennai,25-34,0.2,1974.6,0.0,1974.6,1202.32,772.28,39.11,No Discount
1185,250,318,5,10,2024-05-03,2024,5,May,Friday,2,Product_318,Books,1447.39,773.39,37,Female,Bengaluru,35-44,2.1,7236.950000000001,723.695,6513.255000000001,3866.95,2646.305000000001,40.63,10%
1186,237,308,4,20,2024-04-15,2024,4,Apr,Monday,2,Product_308,Electronics,1579.02,701.76,20,Female,Chennai,18-24,2.1,6316.08,1263.2160000000001,5052.864,2807.04,2245.8239999999996,44.45,20%
1187,244,307,5,15,2024-06-06,2024,6,Jun,Thursday,2,Product_307,Books,4562.09,2799.67,21,Female,Ahmedabad,18-24,3.1,22810.45,3421.5675,19388.8825,13998.35,5390.532499999999,27.8,15%
1188,244,301,4,20,2024-05-26,2024,5,May,Sunday,2,Product_301,Books,1326.67,752.79,21,Female,Ahmedabad,18-24,3.1,5306.68,1061.336,4245.344,3011.16,1234.1840000000002,29.07,20%
1189,230,316,3,10,2024-05-24,2024,5,May,Friday,2,Product_316,Books,3554.45,2147.64,44,Female,Kolkata,35-44,3.7,10663.349999999999,1066.3349999999998,9597.015,6442.92,3154.0949999999993,32.87,10%
1190,238,312,4,5,2024-04-29,2024,4,Apr,Monday,2,Product_312,Home & Kitchen,1732.47,906.62,54,Male,Delhi,45+,3.6,6929.88,346.494,6583.386,3626.48,2956.9060000000004,44.91,5%
1191,234,306,3,15,2024-11-14,2024,11,Nov,Thursday,4,Product_306,Fashion,1974.6,1202.32,32,Female,Kolkata,25-34,0.4,5923.799999999999,888.5699999999998,5035.23,3606.96,1428.2699999999995,28.37,15%
1192,212,320,1,0,2024-10-01,2024,10,Oct,Tuesday,4,Product_320,Books,1328.19,767.44,41,Female,Kolkata,35-44,3.9,1328.19,0.0,1328.19,767.44,560.75,42.22,No Discount
1193,219,302,4,0,2024-04-01,2024,4,Apr,Monday,2,Product_302,Books,2257.6,1176.55,41,Female,Kolkata,35-44,2.6,9030.4,0.0,9030.4,4706.2,4324.2,47.88,No Discount
1194,237,314,5,0,2024-02-27,2024,2,Feb,Tuesday,1,Product_314,Sports,2810.22,1415.01,20,Female,Chennai,18-24,2.1,14051.099999999999,0.0,14051.099999999999,7075.05,6976.049999999998,49.65,No Discount
1195,244,304,3,0,2024-12-11,2024,12,Dec,Wednesday,4,Product_304,Home & Kitchen,1824.42,868.74,21,Female,Ahmedabad,18-24,3.1,5473.26,0.0,5473.26,2606.2200000000003,2867.04,52.38,No Discount
1196,249,301,5,20,2024-08-16,2024,8,Aug,Friday,3,Product_301,Books,1326.67,752.79,19,Female,Pune,18-24,2.8,6633.35,1326.67,5306.68,3763.95,1542.7300000000005,29.07,20%
1197,217,318,2,0,2024-04-26,2024,4,Apr,Friday,2,Product_318,Books,1447.39,773.39,39,Female,Ahmedabad,35-44,2.2,2894.78,0.0,2894.78,1546.78,1348.0000000000002,46.57,No Discount
1198,210,313,3,0,2024-11-13,2024,11,Nov,Wednesday,4,Product_313,Books,1073.88,440.2,28,Female,Mumbai,25-34,3.6,3221.6400000000003,0.0,3221.6400000000003,1320.6,1901.0400000000004,59.01,No Discount
1199,249,302,4,10,2024-10-05,2024,10,Oct,Saturday,4,Product_302,Books,2257.6,1176.55,19,Female,Pune,18-24,2.8,9030.4,903.04,8127.36,4706.2,3421.16,42.09,10%
1200,247,309,3,10,2024-05-06,2024,5,May,Monday,2,Product_309,Electronics,3344.14,2338.63,26,Male,Chennai,25-34,2.2,10032.42,1003.242,9029.178,7015.89,2013.2879999999996,22.3,10%
1201,212,302,5,0,2024-05-08,2024,5,May,Wednesday,2,Product_302,Books,2257.6,1176.55,41,Female,Kolkata,35-44,3.9,11288.0,0.0,11288.0,5882.75,5405.25,47.88,No Discount
1202,216,309,1,15,2024-02-27,2024,2,Feb,Tuesday,1,Product_309,Electronics,3344.14,2338.63,20,Female,Chennai,18-24,4.4,3344.14,501.621,2842.519,2338.63,503.88899999999967,17.73,15%
1203,224,301,3,0,2024-05-01,2024,5,May,Wednesday,2,Product_301,Books,1326.67,752.79,38,Male,Bengaluru,35-44,3.0,3980.01,0.0,3980.01,2258.37,1721.6400000000003,43.26,No Discount
1204,219,311,4,10,2024-01-01,2024,1,Jan,Monday,1,Product_311,Books,1957.07,1356.22,41,Female,Kolkata,35-44,2.6,7828.28,782.828,7045.451999999999,5424.88,1620.5719999999992,23.0,10%
1205,208,303,2,0,2024-08-26,2024,8,Aug,Monday,3,Product_303,Electronics,4451.42,1867.23,36,Male,Kolkata,35-44,2.2,8902.84,0.0,8902.84,3734.46,5168.38,58.05,No Discount
1206,231,320,1,20,2024-10-16,2024,10,Oct,Wednesday,4,Product_320,Books,1328.19,767.44,59,Female,Delhi,45+,1.1,1328.19,265.63800000000003,1062.5520000000001,767.44,295.1120000000001,27.77,20%
1207,221,304,2,15,2024-04-05,2024,4,Apr,Friday,2,Product_304,Home & Kitchen,1824.42,868.74,47,Female,Bengaluru,45+,0.3,3648.84,547.326,3101.514,1737.48,1364.034,43.98,15%
1208,217,318,3,0,2024-05-05,2024,5,May,Sunday,2,Product_318,Books,1447.39,773.39,39,Female,Ahmedabad,35-44,2.2,4342.17,0.0,4342.17,2320.17,2022.0,46.57,No Discount
1209,223,306,5,15,2024-04-27,2024,4,Apr,Saturday,2,Product_306,Fashion,1974.6,1202.32,19,Male,Ahmedabad,18-24,2.6,9873.0,1480.95,8392.05,6011.599999999999,2380.45,28.37,15%
1210,237,303,5,10,2024-02-17,2024,2,Feb,Saturday,1,Product_303,Electronics,4451.42,1867.23,20,Female,Chennai,18-24,2.1,22257.1,2225.71,20031.39,9336.15,10695.24,53.39,10%
1211,216,311,4,0,2024-03-29,2024,3,Mar,Friday,1,Product_311,Books,1957.07,1356.22,20,Female,Chennai,18-24,4.4,7828.28,0.0,7828.28,5424.88,2403.3999999999996,30.7,No Discount
1212,206,315,5,20,2024-08-24,2024,8,Aug,Saturday,3,Product_315,Sports,2578.7,1522.22,38,Male,Mumbai,35-44,3.2,12893.5,2578.7,10314.8,7611.1,2703.699999999999,26.21,20%
1213,208,305,1,0,2024-09-28,2024,9,Sep,Saturday,3,Product_305,Sports,873.81,414.24,36,Male,Kolkata,35-44,2.2,873.81,0.0,873.81,414.24,459.56999999999994,52.59,No Discount
1214,225,320,5,5,2024-07-07,2024,7,Jul,Sunday,3,Product_320,Books,1328.19,767.44,50,Female,Bengaluru,45+,1.5,6640.950000000001,332.0475,6308.902500000001,3837.2000000000003,2471.702500000001,39.18,5%
1215,218,310,4,20,2024-07-10,2024,7,Jul,Wednesday,3,Product_310,Sports,302.45,145.19,19,Female,Ahmedabad,18-24,0.7,1209.8,241.96,967.8399999999999,580.76,387.0799999999999,39.99,20%
1216,225,312,3,0,2024-03-09,2024,3,Mar,Saturday,1,Product_312,Home & Kitchen,1732.47,906.62,50,Female,Bengaluru,45+,1.5,5197.41,0.0,5197.41,2719.86,2477.5499999999997,47.67,No Discount
1217,212,315,3,15,2024-10-04,2024,10,Oct,Friday,4,Product_315,Sports,2578.7,1522.22,41,Female,Kolkata,35-44,3.9,7736.099999999999,1160.415,6575.6849999999995,4566.66,2009.0249999999996,30.55,15%
1218,215,317,5,0,2024-12-14,2024,12,Dec,Saturday,4,Product_317,Sports,1566.24,875.97,41,Female,Mumbai,35-44,3.9,7831.2,0.0,7831.2,4379.85,3451.3499999999995,44.07,No Discount
1219,226,310,2,20,2024-09-03,2024,9,Sep,Tuesday,3,Product_310,Sports,302.45,145.19,29,Female,Mumbai,25-34,3.5,604.9,120.98,483.91999999999996,290.38,193.53999999999996,39.99,20%
1220,241,306,3,15,2024-03-16,2024,3,Mar,Saturday,1,Product_306,Fashion,1974.6,1202.32,26,Female,Kolkata,25-34,1.5,5923.799999999999,888.5699999999998,5035.23,3606.96,1428.2699999999995,28.37,15%
1221,245,318,5,0,2024-06-02,2024,6,Jun,Sunday,2,Product_318,Books,1447.39,773.39,42,Male,Hyderabad,35-44,3.5,7236.950000000001,0.0,7236.950000000001,3866.95,3370.000000000001,46.57,No Discount
1222,226,313,4,10,2024-05-23,2024,5,May,Thursday,2,Product_313,Books,1073.88,440.2,29,Female,Mumbai,25-34,3.5,4295.52,429.552,3865.9680000000003,1760.8,2105.1680000000006,54.45,10%
1223,247,303,5,20,2024-03-26,2024,3,Mar,Tuesday,1,Product_303,Electronics,4451.42,1867.23,26,Male,Chennai,25-34,2.2,22257.1,4451.42,17805.68,9336.15,8469.53,47.57,20%
1224,232,310,3,10,2024-07-03,2024,7,Jul,Wednesday,3,Product_310,Sports,302.45,145.19,45,Female,Mumbai,45+,4.4,907.3499999999999,90.735,816.6149999999999,435.57,381.0449999999999,46.66,10%
1225,210,314,4,20,2024-10-11,2024,10,Oct,Friday,4,Product_314,Sports,2810.22,1415.01,28,Female,Mumbai,25-34,3.6,11240.88,2248.176,8992.704,5660.04,3332.6639999999998,37.06,20%
1226,216,306,5,10,2024-08-07,2024,8,Aug,Wednesday,3,Product_306,Fashion,1974.6,1202.32,20,Female,Chennai,18-24,4.4,9873.0,987.3,8885.7,6011.599999999999,2874.1000000000013,32.35,10%
1227,207,303,1,15,2024-03-09,2024,3,Mar,Saturday,1,Product_303,Electronics,4451.42,1867.23,56,Female,Hyderabad,45+,0.1,4451.42,667.7130000000001,3783.707,1867.23,1916.4769999999999,50.65,15%
1228,217,316,4,5,2024-02-16,2024,2,Feb,Friday,1,Product_316,Books,3554.45,2147.64,39,Female,Ahmedabad,35-44,2.2,14217.8,710.89,13506.91,8590.56,4916.35,36.4,5%
1229,223,307,1,20,2024-04-03,2024,4,Apr,Wednesday,2,Product_307,Books,4562.09,2799.67,19,Male,Ahmedabad,18-24,2.6,4562.09,912.418,3649.672,2799.67,850.002,23.29,20%
1230,226,320,2,20,2024-08-25,2024,8,Aug,Sunday,3,Product_320,Books,1328.19,767.44,29,Female,Mumbai,25-34,3.5,2656.38,531.2760000000001,2125.1040000000003,1534.88,590.2240000000002,27.77,20%
1231,221,314,4,10,2024-07-22,2024,7,Jul,Monday,3,Product_314,Sports,2810.22,1415.01,47,Female,Bengaluru,45+,0.3,11240.88,1124.088,10116.792,5660.04,4456.7519999999995,44.05,10%
1232,222,309,1,0,2024-08-05,2024,8,Aug,Monday,3,Product_309,Electronics,3344.14,2338.63,55,Female,Mumbai,45+,0.6,3344.14,0.0,3344.14,2338.63,1005.5099999999998,30.07,No Discount
1233,207,315,3,20,2024-12-06,2024,12,Dec,Friday,4,Product_315,Sports,2578.7,1522.22,56,Female,Hyderabad,45+,0.1,7736.099999999999,1547.22,6188.879999999999,4566.66,1622.2199999999993,26.21,20%
1234,214,303,3,10,2024-02-08,2024,2,Feb,Thursday,1,Product_303,Electronics,4451.42,1867.23,57,Female,Ahmedabad,45+,2.8,13354.26,1335.4260000000002,12018.834,5601.6900000000005,6417.144,53.39,10%
1235,215,302,2,0,2024-04-09,2024,4,Apr,Tuesday,2,Product_302,Books,2257.6,1176.55,41,Female,Mumbai,35-44,3.9,4515.2,0.0,4515.2,2353.1,2162.1,47.88,No Discount
1236,207,302,4,10,2024-10-15,2024,10,Oct,Tuesday,4,Product_302,Books,2257.6,1176.55,56,Female,Hyderabad,45+,0.1,9030.4,903.04,8127.36,4706.2,3421.16,42.09,10%
1237,209,303,4,15,2024-09-10,2024,9,Sep,Tuesday,3,Product_303,Electronics,4451.42,1867.23,40,Male,Hyderabad,35-44,1.6,17805.68,2670.8520000000003,15134.828,7468.92,7665.907999999999,50.65,15%
1238,248,318,4,5,2024-08-09,2024,8,Aug,Friday,3,Product_318,Books,1447.39,773.39,43,Male,Ahmedabad,35-44,3.2,5789.56,289.478,5500.082,3093.56,2406.5220000000004,43.75,5%
1239,208,314,2,0,2024-12-22,2024,12,Dec,Sunday,4,Product_314,Sports,2810.22,1415.01,36,Male,Kolkata,35-44,2.2,5620.44,0.0,5620.44,2830.02,2790.4199999999996,49.65,No Discount
1240,250,320,4,15,2024-01-23,2024,1,Jan,Tuesday,1,Product_320,Books,1328.19,767.44,37,Female,Bengaluru,35-44,2.1,5312.76,796.9140000000001,4515.8460000000005,3069.76,1446.0860000000002,32.02,15%
1241,223,318,3,15,2024-09-06,2024,9,Sep,Friday,3,Product_318,Books,1447.39,773.39,19,Male,Ahmedabad,18-24,2.6,4342.17,651.3255,3690.8445,2320.17,1370.6745,37.14,15%
1242,229,310,1,15,2024-01-10,2024,1,Jan,Wednesday,1,Product_310,Sports,302.45,145.19,42,Female,Delhi,35-44,0.2,302.45,45.3675,257.0825,145.19,111.89249999999998,43.52,15%
1243,218,302,3,0,2024-09-02,2024,9,Sep,Monday,3,Product_302,Books,2257.6,1176.55,19,Female,Ahmedabad,18-24,0.7,6772.799999999999,0.0,6772.799999999999,3529.6499999999996,3243.1499999999996,47.88,No Discount
1244,231,301,3,15,2024-11-20,2024,11,Nov,Wednesday,4,Product_301,Books,1326.67,752.79,59,Female,Delhi,45+,1.1,3980.01,597.0015,3383.0085000000004,2258.37,1124.6385000000005,33.24,15%
1245,230,304,1,0,2024-04-09,2024,4,Apr,Tuesday,2,Product_304,Home & Kitchen,1824.42,868.74,44,Female,Kolkata,35-44,3.7,1824.42,0.0,1824.42,868.74,955.6800000000001,52.38,No Discount
1246,239,314,3,15,2024-10-16,2024,10,Oct,Wednesday,4,Product_314,Sports,2810.22,1415.01,24,Female,Mumbai,18-24,1.8,8430.66,1264.599,7166.061,4245.03,2921.031,40.76,15%
1247,235,301,2,0,2024-06-28,2024,6,Jun,Friday,2,Product_301,Books,1326.67,752.79,64,Male,Mumbai,45+,1.7,2653.34,0.0,2653.34,1505.58,1147.7600000000002,43.26,No Discount
1248,218,314,1,0,2024-08-10,2024,8,Aug,Saturday,3,Product_314,Sports,2810.22,1415.01,19,Female,Ahmedabad,18-24,0.7,2810.22,0.0,2810.22,1415.01,1395.2099999999998,49.65,No Discount
1249,242,316,3,0,2024-09-06,2024,9,Sep,Friday,3,Product_316,Books,3554.45,2147.64,56,Female,Kolkata,45+,2.0,10663.349999999999,0.0,10663.349999999999,6442.92,4220.4299999999985,39.58,No Discount
1250,239,314,5,15,2024-05-26,2024,5,May,Sunday,2,Product_314,Sports,2810.22,1415.01,24,Female,Mumbai,18-24,1.8,14051.099999999999,2107.6649999999995,11943.435,7075.05,4868.384999999999,40.76,15%
1251,217,320,3,0,2024-04-05,2024,4,Apr,Friday,2,Product_320,Books,1328.19,767.44,39,Female,Ahmedabad,35-44,2.2,3984.57,0.0,3984.57,2302.32,1682.25,42.22,No Discount
1252,214,303,2,0,2024-09-13,2024,9,Sep,Friday,3,Product_303,Electronics,4451.42,1867.23,57,Female,Ahmedabad,45+,2.8,8902.84,0.0,8902.84,3734.46,5168.38,58.05,No Discount
1253,231,303,4,20,2024-11-20,2024,11,Nov,Wednesday,4,Product_303,Electronics,4451.42,1867.23,59,Female,Delhi,45+,1.1,17805.68,3561.136,14244.544,7468.92,6775.624,47.57,20%
1254,224,309,3,5,2024-01-04,2024,1,Jan,Thursday,1,Product_309,Electronics,3344.14,2338.63,38,Male,Bengaluru,35-44,3.0,10032.42,501.621,9530.799,7015.89,2514.9090000000006,26.39,5%
1255,235,306,4,0,2024-01-16,2024,1,Jan,Tuesday,1,Product_306,Fashion,1974.6,1202.32,64,Male,Mumbai,45+,1.7,7898.4,0.0,7898.4,4809.28,3089.12,39.11,No Discount
1256,244,313,5,5,2024-10-06,2024,10,Oct,Sunday,4,Product_313,Books,1073.88,440.2,21,Female,Ahmedabad,18-24,3.1,5369.400000000001,268.47,5100.93,2201.0,2899.9300000000003,56.85,5%
